,ts_code,volume_d,MACD_d,close_ama_p_change,pseudo_mean_price_p_change,ema5_p_change,backward_inference_MACD_hit,ema3_p_change,p_change,ema_slow,ema_quick,DEM,DIFF,MACD,close_ama_dist2last_max,close_ama_dist2last_min,close_ama_stationary_info,close_ama_VT,close_ama_PVT,date,close_ama,pseudo_mean_price_dist2last_max,pseudo_mean_price_dist2last_min,pseudo_mean_price_stationary_info,pseudo_mean_price_VT,pseudo_mean_price_PVT,open,pseudo_mean_price,ema5_dist2last_max,ema5_dist2last_min,ema5_stationary_info,ema5_VT,ema5_PVT,high,ema5,ema3_dist2last_max,ema3_dist2last_min,ema3_stationary_info,ema3_VT,ema3_PVT,low,ema3,dist2last_max,dist2last_min,stationary_info,VT,PVT,dist2last_big_drop,efficiency_coefficient,amplitude,review_pc,close,turnover_rate,nmc,pre_close,change,pct_chg,volume,amount,diff
37,601865.SH,-33869.74,-0.0641401871505,0.27841786507,-0.766871165644,0.0853071092051,0,-0.372387972789,-1.07941403238,12.0454464198,12.4229707902,0.204279898206,0.377524370352,0.346488944291,10,7,0,-13897344.01,29287888.0509,20200511,12.3821748604,1,2,0,8102388.53,38573533.9272,13.14,12.94,8,7,0,11685547.51,43914469.5651,13.24,12.8081660735,1,7,0,8810777.03,40193150.5298,12.75,12.8781358814,1,2,-1,6617589.33,29218341.1638,111,0.325579918079,3.81917381138,0.0779423226812,12.83,6.22985933333,303000.0,12.97,-0.14,-1.08,93447.89,120806.032,0.377524370352
36,601865.SH,-29807.42,-0.0608137581099,0.518894365532,-0.875837197321,0.0828479954762,0,-0.148064447082,0.0779423226812,12.1043022406,12.4871291302,0.239989296479,0.382826889569,0.285675186181,11,8,0,-13833703.54,29320910.7322,20200512,12.4464252681,2,3,0,8038748.06,38517795.2363,12.89,12.8266666667,9,8,1,11749187.98,43919742.0505,12.99,12.8187773823,2,8,0,8747136.56,40183727.6388,12.65,12.8590679407,2,1,1,6681229.8,29223301.4499,112,0.50716712486,2.64797507788,-1.16822429907,12.84,4.242698,303000.0,12.83,0.01,0.08,63640.47,81494.079,0.382826889569
35,601865.SH,5933.07,-0.076613623098,0.189026879969,-0.909563409563,-0.334866522917,0,-0.657388006141,-1.16822429907,12.1476872598,12.5183400332,0.266121991864,0.370652773406,0.209061563083,12,9,0,-13764130.0,29334062.0014,20200513,12.4699523574,3,4,0,7969174.52,38454513.6901,12.83,12.71,1,9,0,11679614.44,43896444.2011,12.84,12.7758515882,3,9,0,8677563.02,40137990.8281,12.6,12.7745339703,1,2,0,6611656.26,29142023.9499,113,0.399459269628,1.89125295508,-1.41843971631,12.69,4.638236,303000.0,12.84,-0.15,-1.17,69573.54,88237.289,0.370652773406
34,601865.SH,8536.14,-0.0868060130775,0.0304920556629,-0.970364542355,-0.693630443773,0,-1.03539577631,-1.41843971631,12.1745252406,12.5170569512,0.281403935615,0.342531710618,0.122255550006,13,10,1,-13686020.32,29336443.7262,20200514,12.4737547022,4,5,0,7891064.84,38378718.8262,12.72,12.5866666667,2,10,0,11601504.76,43842264.9491,12.78,12.6872343921,4,10,0,8599453.34,40057116.3953,12.47,12.6422669852,2,3,0,6533546.58,29031230.0775,114,0.39497331049,2.47801758593,-0.959232613909,12.51,5.207312,303000.0,12.69,-0.18,-1.42,78109.68,98466.229,0.342531710618
33,601865.SH,-2251.77,-0.0812644164818,-0.0239828217003,-1.0063559322,-0.780927723482,0,-0.997712615418,-0.959232613909,12.1904863339,12.4975097279,0.286527827305,0.307023394067,0.0409911335241,1,11,0,-13761878.23,29334624.4394,20200515,12.4707631439,5,6,0,7815206.93,38302378.7685,12.52,12.46,3,11,0,11525646.85,43783025.4041,12.65,12.5881562614,5,11,0,8523595.43,39981432.0015,12.34,12.5161334926,3,4,-1,6457688.67,28958464.6962,115,0.193924527693,2.50201775626,0.403551251009,12.39,5.057194,303000.0,12.51,-0.12,-0.96,75857.91,94661.244,0.307023394067
32,601865.SH,16091.65,-0.051926457486,-7.6646508832e-05,-0.454788657036,-0.39231655096,0,-0.304141421274,0.403551251009,12.2089688276,12.4886620775,0.28516091181,0.279693249829,-0.0109353239619,2,12,-1,-13853827.79,29334617.3918,20200518,12.4707535855,6,7,-1,7723257.37,38260561.1515,12.33,12.4033333333,4,12,-1,11433697.29,43746952.0698,12.64,12.5387708409,6,12,-1,8431645.87,39953466.3317,12.13,12.4780667463,4,1,0,6549638.23,28995571.0562,116,-0.0952545100027,4.09967845659,2.97427652733,12.44,6.12997066667,303000.0,12.39,0.05,0.4,91949.56,114029.686,0.279693249829
31,601865.SH,41052.61,0.0100523062062,0.00935481015072,3.386186509,0.721041327182,1,1.33006683029,2.97427652733,12.2534896552,12.5380986809,0.285050534591,0.284609025713,-0.000883017755621,3,1,0,-13720825.62,29335861.6019,20200519,12.4719202008,7,1,1,7856259.54,38710931.3053,12.6,12.8233333333,5,1,0,11566699.46,43842852.131,13.06,12.6291805606,7,1,0,8564648.04,40130368.1063,12.6,12.6440333731,5,2,0,6682640.4,29391156.2885,117,-0.0260422103003,3.59094457455,0.390320062451,12.81,8.86681133333,303000.0,12.44,0.37,2.97,133002.17,171081.25,0.284609025713
30,601865.SH,-19267.14,0.00753114379116,0.00826484046141,-0.259942812581,0.609222528359,-1,0.854025849505,0.390320062451,12.2984163474,12.5876219608,0.285881550345,0.289205613363,0.00664812603554,4,2,0,-13607090.59,29336801.6037,20200520,12.4729509851,1,2,-1,7742524.51,38681366.7017,12.69,12.79,6,2,0,11680434.49,43912142.0736,13.01,12.7061203738,8,2,0,8678383.07,40227500.762,12.5,12.7520166866,6,3,0,6796375.43,29435549.3525,118,-0.211969537819,3.96578538103,4.9766718507,12.86,7.58233533333,303000.0,12.81,0.05,0.39,113735.03,145238.505,0.289205613363
29,601865.SH,137757.7,0.0808458239111,0.622014586166,3.17956737034,2.08266988111,-1,2.93280400979,4.9766718507,12.3874225439,12.727987813,0.296818294088,0.340565269062,0.0874939499466,5,3,0,-13355597.86,29493233.7501,20200521,12.5505345596,2,1,0,7994017.24,39481004.7799,12.85,13.1966666667,7,3,0,11931927.22,44435918.4076,13.58,12.9707469158,9,3,0,8929875.8,40965079.6489,12.51,13.1260083433,7,4,0,7047868.16,30687146.1426,119,0.338802503633,7.92592592593,0.37037037037,13.5,16.766182,303000.0,12.86,0.64,4.98,251492.73,333197.482,0.340565269062
28,601865.SH,-54077.87,0.0470557136731,0.58037510533,2.65218489518,1.48861405315,0,1.61508223073,0.37037037037,12.4735393925,12.8544512264,0.313637002041,0.380911833851,0.13454966362,6,4,0,-13158183.0,29607808.4203,20200522,12.6233747377,3,2,1,8191432.1,40004585.4896,13.44,13.5466666667,8,4,0,12129342.08,44729792.9425,13.85,13.1638312772,10,4,1,9127290.66,41283920.8814,13.24,13.3380041716,8,5,1,7245283.02,30760262.7574,120,0.330559796614,4.50184501845,-2.21402214022,13.55,13.1609906667,303000.0,13.5,0.05,0.37,197414.86,267694.49,0.380911833851
27,601865.SH,-54504.62,-0.0215690416398,0.21919022821,-1.67322834646,0.218195652823,-1,-0.329900075419,-2.21402214022,12.5310549931,12.9153048838,0.327759579788,0.384249890778,0.11298062198,7,5,0,-13015272.76,29639132.9484,20200525,12.6510439416,1,3,-1,8048521.86,39765464.0251,13.69,13.32,9,5,0,12272252.32,44760975.3357,13.79,13.1925541848,1,5,-1,8984380.42,41236774.7824,12.92,13.2940020858,1,6,-1,7102372.78,30443856.322,121,0.229599536554,6.56603773585,2.18867924528,13.25,9.52734933333,303000.0,13.55,-0.3,-2.21,142910.24,189232.219,0.384249890778
26,601865.SH,-9214.85,0.0115963136301,0.499447630501,0.675675675676,0.877883616057,1,0.925221436668,2.18867924528,12.6057916603,13.0114118248,0.34333169674,0.405620164545,0.12457693561,8,6,0,-12881577.37,29705906.7941,20200526,12.7142292808,2,1,1,8182217.25,39855798.7481,13.26,13.41,10,6,1,12405947.71,44878344.3281,13.58,13.3083694565,2,1,1,9118075.81,41360472.6233,13.11,13.4170010429,2,1,1,7236068.17,30736472.6473,122,0.324895651114,3.47119645495,-4.28360413589,13.54,8.913026,303000.0,13.25,0.29,2.19,133695.39,178677.108,0.405620164545
25,601865.SH,12628.2,-0.0795508532072,0.0408626039902,-2.7591349739,-0.872557322372,-1,-1.70306703208,-4.28360413589,12.632029315,13.0035023133,0.34895995704,0.371472998241,0.0450260824027,9,7,0,-12735253.78,29711885.9571,20200527,12.719424646,1,2,0,8035893.66,39452072.2134,13.34,13.04,1,7,0,12259624.12,44750668.6082,13.36,13.1922463044,1,2,0,8971752.22,41111273.7411,12.8,13.1885005215,1,2,-1,7089744.58,30109680.312,123,0.120350388639,4.32098765432,1.00308641975,12.96,9.754906,303000.0,13.54,-0.58,-4.28,146323.59,191443.118,0.371472998241
24,601865.SH,-58070.54,-0.0419914853187,0.140368671451,-0.536809815951,-0.258349493088,0,-0.373433360734,1.00308641975,12.6659530695,13.0168096497,0.349339281676,0.350856580218,0.00303459708404,10,8,0,-12647000.73,29724273.9204,20200528,12.7372787334,2,3,0,7947640.61,39404697.1098,12.94,12.97,2,8,0,12171371.07,44727868.4775,13.11,13.1581642029,2,3,0,8883499.17,41078317.1081,12.71,13.1392502607,2,1,1,7177997.63,30198205.7479,124,0.245402870391,3.05576776165,-0.534759358289,13.09,5.88353666667,303000.0,12.96,0.13,1.0,88253.05,114274.594,0.350856580218
23,601865.SH,-10685.99,-0.0417827201116,0.123307096871,-0.205602672835,-0.350008812724,0,-0.453794007882,-0.534759358289,12.692178768,13.0173004728,0.344495766297,0.325121704783,-0.0387481230276,11,9,0,-12569433.67,29733838.4894,20200529,12.752984702,3,4,-1,7870073.55,39388749.115,12.94,12.9433333333,3,9,-1,12093804.01,44700719.3229,13.07,13.1121094686,3,4,-1,8805932.11,41043117.641,12.74,13.0796251304,1,2,-1,7100430.57,30156726.0367,125,0.272737834963,2.53456221198,3.1490015361,13.02,5.17113733333,303000.0,13.09,-0.07,-0.53,77567.06,100654.536,0.325121704783
22,601865.SH,35893.42,0.0218917211819,0.444221823213,2.91012104043,0.808134730102,1,1.33939186385,3.1490015361,12.7468321926,13.0807927078,0.342388716066,0.333960515144,-0.0168564018457,12,10,0,-12455973.19,29784240.1107,20200601,12.8096362432,4,1,0,7983534.03,39718932.8451,13.12,13.32,4,1,0,12207264.49,44792410.6773,13.58,13.2180729791,4,1,0,8919392.59,41195085.6848,12.95,13.2548125652,2,1,0,7213891.05,30514013.2625,126,0.363146753023,4.69099032018,1.93596425912,13.43,7.564032,303000.0,13.02,0.41,3.15,113460.48,151069.185,0.333960515144
21,601865.SH,-9908.63,0.0415471472113,0.503446369623,2.22722722723,1.19010545051,-1,1.64162047814,1.93596425912,12.8166964747,13.1745169066,0.345475059237,0.35782043192,0.0246907453656,13,11,0,-12352421.34,29836372.9137,20200602,12.8741258918,5,2,1,8087085.88,39949566.3448,13.55,13.6166666667,5,2,0,12310816.34,44915648.2984,13.8,13.375381986,5,2,0,9022944.44,41365078.5223,13.36,13.4724062826,3,2,1,7317442.9,30714485.9431,127,0.331728075937,3.21402483565,-1.53396639883,13.69,6.90345666667,303000.0,13.43,0.26,1.94,103551.85,141589.641,0.35782043192
20,601865.SH,-4513.77,-0.00835606184434,0.20583194733,-0.46511627907,0.260722806676,-1,0.0281824836995,-1.53396639883,12.8658300691,13.2215143056,0.347516894677,0.355684236438,0.0163346835213,14,12,0,-12253383.26,29856758.1145,20200603,12.9006249558,1,3,-1,7988047.8,39903502.1216,13.8,13.5533333333,6,3,0,12409854.42,44941469.7845,13.8,13.4102546574,6,3,0,9121982.52,41367869.6614,13.38,13.4762031413,1,3,-1,7218404.82,30562564.8561,128,0.227913158904,3.11572700297,2.96735905045,13.48,6.60253866667,303000.0,13.69,-0.21,-1.53,99038.08,134759.302,0.355684236438
19,601865.SH,2339.3,0.0386239318847,0.203139594518,1.89375307427,1.16762719933,1,1.49818481686,2.96735905045,12.9409537677,13.322819797,0.354386721603,0.381866029306,0.0549586154059,15,13,0,-12152005.88,29877351.8744,20200604,12.9268312331,2,1,0,8089425.18,40095485.8466,13.48,13.81,7,4,0,12511231.8,45059840.7708,14.07,13.5668364382,7,4,0,9223359.9,41519751.7129,13.48,13.6781015706,2,1,0,7319782.2,30863387.9422,129,0.151039943771,4.2507204611,0.720461095101,13.88,6.758492,303000.0,13.48,0.4,2.97,101377.38,140879.7,0.381866029306
18,601865.SH,-21280.61,0.0276294913758,0.241467892302,0.241370987207,1.01513118316,-1,1.10358308056,0.720461095101,13.0179201553,13.4239244436,0.364710234951,0.406004288342,0.0825881067817,16,14,0,-12071909.11,29896692.6726,20200605,12.95804538,3,2,0,8169521.95,40114818.8831,13.82,13.8433333333,8,5,0,12591328.57,45141149.4997,14.05,13.7045576255,8,5,0,9303456.67,41608145.1531,13.5,13.8290507853,3,2,0,7399878.97,30921094.5488,130,0.165516317855,3.93419170243,2.00286123033,13.98,5.33978466667,303000.0,13.88,0.1,0.72,80096.77,110640.527,0.406004288342
17,601865.SH,5349.43,0.0420761294422,0.881244819041,2.14302913556,1.35099186145,-1,1.5581301326,2.00286123033,13.1099260697,13.5525514523,0.380293264479,0.442625382591,0.124664236224,17,15,0,-11986462.91,29971991.6937,20200608,13.0722374835,4,3,0,8254968.15,40297932.5792,13.79,14.14,9,6,0,12676774.77,45256586.6205,14.37,13.8897050837,9,6,0,9388902.87,41741281.452,13.79,14.0445253927,4,3,0,7485325.17,31092231.4301,131,0.374762763713,4.06732117812,5.89060308555,14.26,5.69641333333,303000.0,13.98,0.28,2.0,85446.2,121296.561,0.442625382591
16,601865.SH,50581.12,0.120116950536,1.93571798409,4.71475719,2.90453711111,0,3.75760154875,5.89060308555,13.2573389534,13.7906204596,0.410890912824,0.533281506203,0.24478118676,18,16,0,-11850435.59,30235302.2233,20200609,13.3252791354,5,4,0,8390995.47,40939268.3642,14.33,14.8066666667,10,7,0,12812802.09,45651683.0196,15.16,14.2931367224,10,7,0,9524930.19,42252417.9203,14.16,14.5722626963,5,4,1,7621352.49,31893514.381,132,0.471116637586,6.62251655629,-1.85430463576,15.1,9.068488,303000.0,14.26,0.84,5.89,136027.32,199456.116,0.533281506203
15,601865.SH,-8967.2,0.0192252234742,2.28497822331,1.30571814498,1.22870924647,-1,0.850030324156,-1.85430463576,13.3730916236,13.9489865428,0.443891714103,0.57589491922,0.264006410234,19,17,0,-11723375.47,30525631.8306,20200610,13.6297588619,6,5,0,8518055.59,41105173.0684,14.84,15.0,11,8,0,12939862.21,45807802.9639,15.58,14.468757815,11,8,0,9651990.31,42360422.8753,14.6,14.6961313482,1,5,-1,7494292.37,31657906.2114,133,0.63662803802,6.61268556005,2.5641025641,14.82,8.47067466667,303000.0,15.1,-0.28,-1.85,127060.12,191105.257,0.57589491922
14,601865.SH,-19699.11,0.0386180177942,2.50020623064,0.4,1.68464631263,-1,1.71429010771,2.5641025641,13.50841817,14.1414501516,0.481719767606,0.63303198162,0.302624428028,20,18,0,-11616014.46,30794056.4967,20200611,13.9705309421,7,6,0,8625416.6,41148117.4724,14.89,15.06,12,9,0,13047223.22,45988668.2935,15.28,14.71250521,12,9,0,9759351.32,42544470.7927,14.7,14.9480656741,2,1,0,7601653.38,31933190.8525,134,0.661126811863,3.81578947368,3.28947368421,15.2,7.15740066667,303000.0,14.82,0.38,2.56,107361.01,161587.76,0.63303198162
13,601865.SH,-734.01,0.0633751222972,3.24097641342,2.12483399734,2.23731394015,-1,2.51515594831,3.28947368421,13.6707575648,14.3812270513,0.527469711397,0.71046948656,0.365999550325,21,19,0,-11509387.46,31139632.0887,20200612,14.4233125548,8,7,1,8732043.6,41374682.147,14.87,15.38,13,10,0,13153850.22,46227226.367,15.72,15.04167014,13,10,1,9865978.32,42812654.326,14.72,15.324032837,3,2,1,7708280.38,32283937.563,135,0.738439225079,6.36942675159,-3.82165605096,15.7,7.10846666667,303000.0,15.2,0.5,3.29,106627.0,163172.068,0.71046948656
12,601865.SH,-6767.69,-0.0656628802665,0.559034788048,-1.01863892501,0.129262817835,-1,-0.730985242017,-3.82165605096,13.7766273748,14.491807505,0.565011795154,0.715180130184,0.300336670059,22,20,0,-11409528.15,31195456.9169,20200615,14.5039438896,1,8,0,8632184.29,41272961.5668,15.61,15.2233333333,14,11,0,13253709.53,46240134.4628,15.69,15.0611134267,1,11,0,9766119.01,42739658.6441,14.88,15.2120164185,1,3,-1,7608421.07,31902309.6267,136,0.457507667895,5.3642384106,0.0,15.1,6.65728733333,303000.0,15.7,-0.6,-3.82,99859.31,152302.524,0.715180130184
11,601865.SH,-39386.32,-0.0672025751473,0.420656688371,-1.00722574995,0.0860639631859,0,-0.368183991651,0.0,13.8746549767,14.5853755811,0.594153557018,0.710720604474,0.233134094912,23,21,0,-11349055.16,31220895.2847,20200616,14.5649556996,2,9,0,8571711.3,41212051.6141,15.11,15.07,15,12,1,13314182.52,46245339.008,15.25,15.0740756178,2,12,0,9705646.02,42717393.4573,14.86,15.1560082093,2,1,0,7547948.08,31902309.6267,137,0.41489233785,2.58278145695,-0.397350993377,15.1,4.03153266667,303000.0,15.1,0.0,0.0,60472.99,91026.128,0.710720604474
10,601865.SH,6334.33,-0.0728342354521,0.423814693013,-0.486618004866,-0.0753514812102,0,-0.382713599975,-0.397350993377,13.9609768302,14.6553177994,0.614191039451,0.694340969181,0.160299859459,24,22,0,-11282247.84,31249209.2085,20200617,14.6266841219,3,10,-1,8504903.98,41179541.9694,15.1,14.9966666667,1,13,-1,13247375.2,46240304.9775,15.15,15.0627170785,3,13,0,9638838.7,42691825.3873,14.8,15.0980041046,3,2,-1,7481140.76,31875763.6717,138,0.483302097723,2.32712765957,0.332446808511,15.04,4.45382133333,303000.0,15.1,-0.06,-0.4,66807.32,99915.347,0.694340969181
9,601865.SH,-3503.49,-0.0588714298177,0.328070424394,1.0446765948,0.0603762728515,0,-0.0265071613927,0.332446808511,14.0446081761,14.7221919841,0.626869593156,0.677583807977,0.101428429642,25,23,0,-11218944.01,31269977.3228,20200618,14.6746699466,4,1,1,8568207.81,41245673.9989,14.98,15.1533333333,2,1,1,13310679.03,46244127.0268,15.45,15.0718113857,4,14,0,9575534.87,42690147.3825,14.92,15.0940020523,4,1,1,7544444.59,31896808.828,139,0.418077326008,3.51225977469,-0.463883366468,15.09,4.22025533333,303000.0,15.04,0.05,0.33,63303.83,96264.482,0.677583807977
8,601865.SH,14769.79,-0.0625810913433,0.199089572649,-0.153981522217,-0.11458783188,0,-0.245137280552,-0.463883366468,14.1168594224,14.768008602,0.631725510443,0.651149179593,0.0388473382985,26,24,0,-11140870.39,31285520.9665,20200619,14.7038856843,1,2,-1,8490134.19,41233652.1041,14.92,15.13,1,2,-1,13232605.41,46235180.7399,15.48,15.0545409238,5,15,-1,9497461.25,42671008.6276,14.89,15.0570010262,1,2,-1,7466370.97,31860591.7743,140,0.365834433143,3.92809587217,1.59786950732,15.02,5.204908,303000.0,15.09,-0.07,-0.46,78073.62,118016.426,0.651149179593
7,601865.SH,12470.89,-0.0221472204759,0.303620822973,1.0134390835,0.454921601964,1,0.674101613893,1.59786950732,14.2015365022,14.8436995863,0.633813025171,0.642163084082,0.0167001178225,27,25,0,-11050325.88,31313012.1651,20200622,14.748529743,2,1,0,8580678.7,41325413.4493,14.95,15.2833333333,2,1,0,13323149.92,46276371.3935,15.65,15.1230272825,6,1,0,9588005.76,42732044.8279,14.94,15.1585005131,2,1,0,7556915.48,32005270.0859,141,0.353127341517,4.65268676278,4.39056356488,15.26,6.03630066667,303000.0,15.02,0.24,1.6,90544.51,138960.867,0.642163084082
6,601865.SH,26742.93,0.05920206828,0.511159280305,2.05016357688,1.77868425945,1,2.54477507935,4.39056356488,14.3295708354,15.0108227268,0.643300798434,0.681251891485,0.0759021861025,28,26,0,-10933038.44,31372964.7285,20200623,14.8239182215,3,2,0,8697966.14,41565871.8868,15.17,15.5966666667,3,2,0,13440437.36,46484988.7168,15.96,15.3920181883,7,2,0,9705293.2,43030514.9823,14.9,15.5442502565,3,2,0,7674202.92,32520228.0466,142,0.301270103293,6.65411173886,9.85561833019,15.93,7.81916266667,303000.0,15.26,0.67,4.39,117287.44,182859.528,0.681251891485
5,601865.SH,88497.28,0.221785554665,3.80163532398,8.46334686899,4.5650972815,-1,6.29091050126,9.85561833019,14.5644174401,15.3937730766,0.68051176603,0.829355636413,0.297687740767,29,27,0,-10727253.72,32155283.1892,20200624,15.387469533,4,3,0,8903750.86,43307499.3525,15.92,16.9166666667,4,3,0,13646222.08,47424415.9827,17.52,16.0946787922,8,3,0,9911077.92,44325088.2384,15.73,16.5221251283,4,3,0,7879987.64,34548363.7051,143,0.649391938814,10.2285714286,10.0,17.5,13.7189813333,303000.0,15.93,1.57,9.86,205784.72,343122.482,0.829355636413
4,601865.SH,84879.93,0.334359237304,6.37980568235,9.37931034483,6.53491597751,0,8.25521792915,10.0,14.9114976298,15.9870387571,0.759517638289,1.07554112732,0.632046978071,30,28,0,-10436589.07,34009667.175,20200629,16.3691601886,5,4,1,9194415.51,46033733.3111,17.49,18.5033333333,5,4,0,13936886.73,49323885.0481,19.25,17.1464525282,9,4,0,10201742.57,46724588.2684,17.01,17.8860625641,5,4,1,8170652.29,37455010.2051,144,0.725736666197,11.6363636364,-2.33766233766,19.25,19.3776433333,303000.0,17.5,1.75,10.0,290664.65,544900.662,1.07554112732
3,601865.SH,-41231.29,0.105152293234,2.57017728829,-0.414339758602,3.21455700361,-1,2.55488717147,-2.33766233766,15.1995348424,16.4198020252,0.851667547202,1.22026718285,0.737199271305,31,29,0,-10187155.71,34650755.1318,20200630,16.7898766261,1,5,-1,8944982.15,45930383.153,18.38,18.4266666667,6,5,0,14186320.09,50125702.8024,19.15,17.6976350188,10,5,0,10451175.93,47361862.36,17.33,18.3430312821,1,5,-1,7921218.93,36871919.2336,145,0.577037565351,9.68085106383,1.70212765957,18.8,16.6288906667,303000.0,19.25,-0.45,-2.34,249433.36,456295.863,1.22026718285
2,601865.SH,-43643.87,0.0525765402206,4.11719913036,4.37771345876,2.67901140411,-1,2.11788527748,1.70212765957,15.4899396689,16.8352170983,0.950389523643,1.34527742941,0.789775811526,32,30,0,-9981366.22,35498031.441,20200701,17.4811492805,2,1,0,9150771.64,46831270.573,19.1,19.2333333333,7,6,0,14392109.58,50677015.1929,20.0,18.1717566792,11,6,0,10656965.42,47797700.8912,18.58,18.731515641,2,1,0,8127008.42,37222199.2166,146,0.794134381818,7.42677824268,7.06066945607,19.12,13.7192993333,303000.0,18.8,0.32,1.7,205789.49,396661.082,1.34527742941
1,601865.SH,21821.09,0.146531256311,5.50167298605,5.40727902946,4.21577902712,0,4.6405330788,7.06066945607,15.8588330267,17.3944144678,1.06742790712,1.53558144104,0.936307067837,33,31,0,-9753755.64,36750270.4204,20200702,18.4429049481,3,2,1,9378382.22,48062024.4891,19.35,20.2733333333,8,7,0,14619720.16,51636571.1025,21.0,18.9378377861,12,7,0,10884576.0,48853935.3167,19.35,19.6007578205,3,2,1,8354619.0,38829282.2867,147,0.832247071624,8.06057645335,-1.31900341964,20.47,15.1740386667,303000.0,19.12,1.35,7.06,227610.58,457367.576,1.53558144104
0,601865.SH,-36575.05,-0.0111644224084,2.79501166591,-2.33475830319,2.22158803297,-1,1.52861992626,-1.31900341964,16.1804009507,17.8260430112,1.1830707378,1.64564206051,0.925142645428,34,32,0,-9562720.11,37284216.9553,20200703,18.958386293,1,3,0,9187346.69,47616002.6993,19.89,19.8,9,8,0,14810755.69,52060973.3498,20.34,19.3585585241,13,8,0,11075611.53,49145956.0345,18.86,19.9003789103,1,3,0,8163583.47,38577305.7694,148,0.789013541566,7.32673267327,-1.31900341964,20.2,12.735702,303000.0,20.47,-0.27,-1.32,191035.53,374830.774,1.64564206051
